user,peak_risk,mean_risk,last_risk,total_days,days_flagged,days_high,peak_day,is_insider,primary_dim,intervention_level,max_projected_risk
KCO1253,3.8326,1.1958,0.8091,387,0,0,323.0,0,SOCIAL,1.0,4.8541
KCR0468,2.5296,0.99,1.088,356,0,0,262.0,0,AUTONOMOUS,1.0,3.249
KCR0577,2.0066,0.8422,0.7159,356,0,0,458.0,0,AUTONOMOUS,1.0,2.8292
KCR2291,2.968,1.1594,0.8401,476,0,0,401.0,0,RISK_TAKER,1.0,4.0664
KCS0605,1.6056,1.0062,1.1065,356,0,0,473.0,0,SOCIAL,1.0,1.9412
KCS3465,1.525,0.8637,0.863,356,0,0,433.0,0,RISK_TAKER,1.0,1.4952
KCT3965,2.7384,1.0625,0.9087,356,0,0,10.0,0,AUTONOMOUS,1.0,3.6006
KCW2117,5.6658,2.155,1.5575,422,3,0,184.0,0,COMPLIANT,1.0,10.0282
KCW3064,3.5373,1.4795,1.339,356,0,0,494.0,0,CAREFULL,1.0,4.3905
KDA1452,2.4011,0.8227,0.7623,356,0,0,335.0,0,SOCIAL,1.0,4.9453
KDB0266,2.0054,0.9249,0.9923,356,0,0,304.0,0,RISK_TAKER,1.0,2.7748
KDC0444,6.1952,4.1186,3.6028,366,10,0,207.0,0,CAREFULL,1.0,8.2482
KDC1487,1.1033,0.9605,0.923,356,0,0,161.0,0,COMPLIANT,1.0,1.2597
KDC2976,1.5459,0.914,0.8787,356,0,0,447.0,0,RISK_TAKER,1.0,1.5573
KDF0876,5.1226,1.6539,0.9807,356,0,0,255.0,0,CAREFULL,1.0,7.8736
KDH1284,2.892,1.0335,0.7332,356,0,0,453.0,0,AUTONOMOUS,1.0,3.0435
KDM2836,1.4433,1.1112,0.9177,356,0,0,24.0,0,AUTONOMOUS,1.0,1.9256
KDM3923,1.8359,0.9189,1.2113,356,0,0,305.0,0,AUTONOMOUS,1.0,2.1151
KDN0264,2.0403,0.7933,0.8488,356,0,0,228.0,0,COMPLIANT,1.0,3.0806
KDN1740,2.1372,0.8105,0.6042,356,0,0,437.0,0,COMPLIANT,1.0,2.5482
KDR3234,2.8998,1.2502,1.0421,364,0,0,102.0,0,SOCIAL,1.0,3.7521
KDT1190,2.3076,0.9861,1.2743,356,0,0,475.0,0,RISK_TAKER,1.0,2.8473
KDT3290,1.8482,0.9247,0.8891,356,0,0,215.0,0,COMPLIANT,1.0,2.4152
KDT3773,5.2752,2.4682,3.8941,421,0,0,149.0,0,AUTONOMOUS,1.0,7.7532
KDW2929,2.7643,1.3087,0.8867,357,0,0,417.0,0,COMPLIANT,1.0,4.1161
KEC0785,2.2723,0.8485,0.5267,356,0,0,313.0,0,COMPLIANT,1.0,2.7954
KEC2465,3.7349,1.7508,1.3623,356,0,0,138.0,0,AUTONOMOUS,1.0,5.6881
KED1219,1.9372,0.8905,0.7066,66,0,0,35.0,0,AUTONOMOUS,1.0,2.3627
KEF0629,5.6037,1.9753,1.166,255,2,0,211.0,0,RISK_TAKER,1.0,8.3715
KEF1057,5.649,3.6593,4.6625,366,3,0,62.0,0,CAREFULL,1.0,8.7162
KEH0665,1.4577,0.7394,0.7111,356,0,0,269.0,0,RISK_TAKER,1.0,2.1072
KEM0113,1.9261,1.0793,1.0339,356,0,0,166.0,0,CAREFULL,1.0,2.7472
KEM1208,5.5429,3.0314,2.8551,140,1,0,113.0,0,AUTONOMOUS,1.0,6.9175
KEM2934,2.7471,1.2881,1.0281,356,0,0,336.0,0,COMPLIANT,1.0,4.0783
KEO0131,4.1125,2.0783,3.0484,360,0,0,332.0,0,COMPLIANT,1.0,6.3228
KEW1179,2.3353,0.9019,1.5095,356,0,0,255.0,0,SOCIAL,1.0,3.8876
KEW2795,1.6357,0.878,1.0528,356,0,0,111.0,0,RISK_TAKER,1.0,2.4717
KFB2257,1.7074,1.0315,0.7821,45,0,0,21.0,0,COMPLIANT,1.0,1.5272
KFG2735,2.0616,1.1228,1.5731,356,0,0,346.0,0,CAREFULL,1.0,2.7777
KGB0500,2.156,0.9987,1.073,356,0,0,392.0,0,SOCIAL,1.0,2.4311
KGD2603,1.6736,0.8855,0.9822,356,0,0,377.0,0,AUTONOMOUS,1.0,1.6701
KGD3278,1.4157,0.8833,1.3308,356,0,0,454.0,0,COMPLIANT,1.0,2.5375
KGF2552,2.8246,1.1071,1.1953,357,0,0,417.0,0,COMPLIANT,1.0,3.7579
KGN0619,1.8734,0.9508,1.2482,356,0,0,201.0,0,CAREFULL,1.0,2.8017
KGR2815,1.7861,1.1026,1.2282,356,0,0,447.0,0,SOCIAL,1.0,3.4196
KGS3466,1.7857,1.1488,1.1388,356,0,0,322.0,0,SOCIAL,1.0,1.8633
KHC2129,1.9023,0.9978,0.8706,356,0,0,136.0,0,RISK_TAKER,1.0,2.6874
KHC3350,1.0422,0.903,0.9054,356,0,0,377.0,0,SOCIAL,1.0,1.4469
KHP1043,2.4127,1.0793,0.7754,356,0,0,438.0,0,AUTONOMOUS,1.0,4.0077
KHW2052,2.5842,0.8492,0.7422,356,0,0,136.0,0,CAREFULL,1.0,4.2681
KIC1000,2.7815,1.1818,1.2804,356,0,0,168.0,0,COMPLIANT,1.0,3.3104
KIC2314,3.3585,1.4368,1.035,356,0,0,389.0,0,RISK_TAKER,1.0,3.788
KIG1594,3.295,1.4019,0.939,361,0,0,396.0,0,SOCIAL,1.0,5.2613
KJB0354,3.8091,1.4461,0.7524,364,0,0,94.0,0,AUTONOMOUS,1.0,5.8193
KJB3654,3.8003,2.2998,2.1873,356,0,0,346.0,0,RISK_TAKER,1.0,5.0429
KJC1419,2.6078,1.1134,1.3995,356,0,0,286.0,0,CAREFULL,1.0,2.7737
KJC3748,1.6724,0.9457,0.8598,356,0,0,28.0,0,COMPLIANT,1.0,3.1675
KJD3392,2.1008,0.9858,0.7901,356,0,0,129.0,0,CAREFULL,1.0,3.242
KJH0588,2.3593,0.8922,0.8176,356,0,0,468.0,0,RISK_TAKER,1.0,2.6213
KJP1326,1.2065,0.7873,0.9172,176,0,0,199.0,0,RISK_TAKER,1.0,1.7283
KJR1377,2.9234,1.3721,1.0403,356,0,0,459.0,0,COMPLIANT,1.0,3.718
KJR3538,2.844,1.0113,0.7313,356,0,0,252.0,0,RISK_TAKER,1.0,3.4479
KJS0119,3.6086,1.3499,1.057,356,0,0,95.0,0,AUTONOMOUS,1.0,5.0683
KJS1940,4.3525,1.5461,0.7342,476,0,0,344.0,0,AUTONOMOUS,1.0,6.9829
KKB1088,5.2252,1.6919,0.6322,382,0,0,16.0,0,AUTONOMOUS,1.0,10.5405
KKB2094,2.6115,1.2514,1.2218,356,0,0,132.0,0,RISK_TAKER,1.0,3.4418
KKC2119,1.7445,0.9714,0.7933,356,0,0,318.0,0,RISK_TAKER,1.0,2.2914
KKD1980,2.3098,0.8283,0.6212,356,0,0,510.0,0,COMPLIANT,1.0,2.6052
KKH2324,3.5228,1.7169,1.7393,356,0,0,223.0,0,AUTONOMOUS,1.0,5.0328
KKL1310,2.0459,0.9985,0.9034,356,0,0,462.0,0,AUTONOMOUS,1.0,2.3794
KKM0309,2.1426,1.3138,1.4364,356,0,0,340.0,0,COMPLIANT,1.0,2.6072
KKM0624,2.4787,1.1928,1.1885,356,0,0,412.0,0,COMPLIANT,1.0,3.5894
KKP2284,1.7815,0.9439,0.8749,356,0,0,263.0,0,AUTONOMOUS,1.0,1.9365
KKS3790,3.6422,1.6402,1.2586,356,0,0,490.0,0,RISK_TAKER,1.0,4.867
KLC3364,3.2718,1.3732,1.5244,356,0,0,440.0,0,SOCIAL,1.0,6.9039
KLD2255,2.1943,1.0742,1.0486,226,0,0,259.0,0,AUTONOMOUS,1.0,2.4566
KLG0439,2.345,0.836,0.6845,356,0,0,367.0,0,SOCIAL,1.0,3.8621
KLH0276,1.8007,0.837,0.7287,356,0,0,221.0,0,RISK_TAKER,1.0,1.9759
KLL3118,1.7276,0.8902,0.9147,356,0,0,6.0,0,RISK_TAKER,1.0,3.5263
KLM0714,2.0401,0.847,0.7595,356,0,0,300.0,0,AUTONOMOUS,1.0,2.4897
KLM1357,2.3145,0.9552,0.6731,358,0,0,332.0,0,SOCIAL,1.0,3.9585
KLM2448,1.6628,0.8614,0.79,356,0,0,510.0,0,RISK_TAKER,1.0,1.7774
KLP0249,5.405,2.9424,2.5064,356,0,0,60.0,0,SOCIAL,1.0,6.6208
KLP3864,5.6703,1.809,0.8241,361,1,0,502.0,0,RISK_TAKER,1.0,8.0289
KLZ0507,1.7402,0.8367,1.1549,356,0,0,459.0,0,RISK_TAKER,1.0,2.2139
KMB1379,1.9956,0.9596,0.9279,356,0,0,269.0,0,SOCIAL,1.0,2.8274
KMB1761,3.5504,2.1986,2.4969,356,0,0,94.0,0,SOCIAL,1.0,5.7307
KMB3003,3.2296,1.1494,1.7757,356,0,0,419.0,0,AUTONOMOUS,1.0,4.0104
KMB3781,4.0205,2.477,2.5408,356,0,0,73.0,0,COMPLIANT,1.0,5.8697
KMC2028,1.5084,0.8377,0.6992,356,0,0,214.0,0,RISK_TAKER,1.0,2.1896
KMD3062,1.7526,0.8,0.8921,290,0,0,367.0,0,COMPLIANT,1.0,2.718
KMR0373,2.3133,1.0369,1.0125,356,0,0,418.0,0,RISK_TAKER,1.0,2.878
KMR0682,5.795,1.9716,0.9418,472,2,0,247.0,0,SOCIAL,1.0,8.5079
KMR2232,1.9854,1.0655,1.0174,356,0,0,90.0,0,CAREFULL,1.0,2.5677
KMS0568,1.8201,0.8691,0.6938,74,0,0,4.0,0,AUTONOMOUS,1.0,2.525
KMS0954,2.6819,1.1159,1.0523,356,0,0,132.0,0,AUTONOMOUS,1.0,3.6498
KMS1530,1.9216,0.9294,0.8741,356,0,0,90.0,0,AUTONOMOUS,1.0,2.0277
KMW0259,2.3527,1.0962,1.4744,356,0,0,453.0,0,RISK_TAKER,1.0,3.2882
KMW1008,2.8811,1.1043,1.787,364,0,0,508.0,0,AUTONOMOUS,1.0,3.5161
KNA1279,2.7377,1.2094,0.9659,356,0,0,511.0,0,CAREFULL,1.0,4.0505
KNB0560,2.0786,0.8258,0.8684,356,0,0,433.0,0,AUTONOMOUS,1.0,1.9303
KNC3843,2.708,1.2711,0.843,356,0,0,229.0,0,SOCIAL,1.0,4.705
KND0529,2.1387,1.0275,1.0803,356,0,0,222.0,0,RISK_TAKER,1.0,2.7564
KNH0316,3.0305,1.1434,1.3419,356,0,0,228.0,0,CAREFULL,1.0,4.6945
KNH1985,1.2884,0.665,0.7739,356,0,0,378.0,0,AUTONOMOUS,1.0,1.5051
KNK1428,3.0361,0.7902,0.7262,356,0,0,299.0,0,COMPLIANT,1.0,3.2117
KNL0918,3.1745,1.6155,1.872,356,0,0,480.0,0,AUTONOMOUS,1.0,4.9097
KNM0423,1.2097,0.9142,0.9268,221,0,0,285.0,0,AUTONOMOUS,1.0,1.5249
KNM1154,3.7073,1.6971,1.0215,475,0,0,163.0,0,COMPLIANT,1.0,5.7312
KNM1318,1.993,0.9621,1.4784,356,0,0,75.0,0,AUTONOMOUS,1.0,2.1227
KNM1674,1.8911,1.0669,1.0501,356,0,0,250.0,0,AUTONOMOUS,1.0,2.4053
KNR3837,1.8062,1.0192,0.8819,356,0,0,507.0,0,AUTONOMOUS,1.0,2.3817
KNS0539,1.4281,0.8416,0.7521,356,0,0,427.0,0,SOCIAL,1.0,1.6597
KNS2828,2.3928,1.3156,1.1984,356,0,0,59.0,0,RISK_TAKER,1.0,2.9884
KNS3380,3.035,1.2133,1.4815,356,0,0,473.0,0,CAREFULL,1.0,3.8677
KNW1321,2.3582,1.289,0.9615,356,0,0,223.0,0,CAREFULL,1.0,3.7053
KOB2624,2.103,1.1041,1.5363,356,0,0,271.0,0,RISK_TAKER,1.0,2.7195
KOE0908,3.6531,1.6162,1.1143,356,0,0,285.0,0,COMPLIANT,1.0,4.4142
KOE1033,2.6776,1.2876,1.4805,356,0,0,230.0,0,AUTONOMOUS,1.0,2.6896
KOM1306,2.0259,1.1459,1.2254,356,0,0,145.0,0,RISK_TAKER,1.0,2.2352
KOP3802,1.3239,0.8716,0.8312,356,0,0,272.0,0,CAREFULL,1.0,1.5294
KOR1163,4.5676,1.8522,1.9141,410,0,0,338.0,0,COMPLIANT,1.0,7.1831
KOW3756,1.6565,1.0699,1.0373,356,0,0,175.0,0,RISK_TAKER,1.0,1.8379
KPB1123,3.7071,1.6153,1.3177,454,0,0,337.0,0,COMPLIANT,1.0,5.9853
KPN3783,3.4161,1.4714,1.2439,356,0,0,241.0,0,SOCIAL,1.0,4.3311
KPO3619,1.3301,0.8747,0.8814,356,0,0,48.0,0,RISK_TAKER,1.0,1.4257
KPP2253,3.29,1.6055,0.8904,356,0,0,84.0,0,CAREFULL,1.0,5.3259
KPS0895,1.5693,0.8737,0.826,356,0,0,242.0,0,SOCIAL,1.0,1.6904
KPS3882,3.9378,1.5825,0.9232,484,0,0,372.0,0,RISK_TAKER,1.0,6.1788
KQD0274,2.1761,1.0547,0.8346,356,0,0,257.0,0,RISK_TAKER,1.0,2.7368
KQW0164,2.2873,0.9383,0.983,356,0,0,94.0,0,RISK_TAKER,1.0,3.7195
KRB3120,1.3375,0.724,0.6146,356,0,0,222.0,0,AUTONOMOUS,1.0,1.8755
KRC2935,3.3524,1.6131,2.2345,158,0,0,110.0,0,SOCIAL,1.0,6.5133
KRD2100,2.9191,1.1521,0.8843,356,0,0,301.0,0,AUTONOMOUS,1.0,3.4382
KRH0589,2.2807,0.9943,1.3084,356,0,0,472.0,0,AUTONOMOUS,1.0,3.3162
KRH1028,5.9313,1.7716,0.6973,359,1,0,220.0,0,AUTONOMOUS,1.0,8.0491
KRL0467,4.2981,2.6338,2.5395,356,0,0,325.0,0,AUTONOMOUS,1.0,5.7311
KRM3125,4.8297,1.8922,2.8663,356,0,0,95.0,0,SOCIAL,1.0,7.45
KRN2211,1.8647,1.181,0.9802,356,0,0,314.0,0,AUTONOMOUS,1.0,2.178
KSB1599,1.5309,0.8132,0.7611,356,0,0,360.0,0,AUTONOMOUS,1.0,2.3806
KSD1646,3.267,1.4972,1.9234,356,0,0,392.0,0,COMPLIANT,1.0,4.5817
KSF0134,2.6909,1.1385,1.2016,356,0,0,418.0,0,CAREFULL,1.0,4.6023
KSH0672,2.2307,1.1517,1.1336,356,0,0,469.0,0,COMPLIANT,1.0,2.6938
KSJ0840,2.2903,1.0156,0.9525,356,0,0,320.0,0,SOCIAL,1.0,2.4542
KSM1518,1.8349,0.9815,0.9096,356,0,0,493.0,0,COMPLIANT,1.0,2.4426
KSM1772,3.9729,2.5107,2.9095,356,0,0,489.0,0,SOCIAL,1.0,5.6826
KSN3347,1.1704,1.0056,0.9662,243,0,0,258.0,0,RISK_TAKER,1.0,1.3657
KSO2224,3.1196,1.1453,0.8615,461,0,0,498.0,0,AUTONOMOUS,1.0,4.2663
KSP1288,2.4796,0.9061,0.6863,356,0,0,342.0,0,RISK_TAKER,1.0,2.9071
KSS2068,1.9089,0.782,0.8123,356,0,0,486.0,0,AUTONOMOUS,1.0,2.4884
KST0924,2.8441,1.5322,1.2106,356,0,0,192.0,0,RISK_TAKER,1.0,3.933
KSV2881,3.3841,1.3454,1.1607,356,0,0,405.0,0,SOCIAL,1.0,7.2886
KSW0206,2.4891,1.1384,1.4514,356,0,0,488.0,0,AUTONOMOUS,1.0,3.1757
KSW3237,1.9468,0.8181,0.7762,356,0,0,466.0,0,CAREFULL,1.0,2.2655
KTC0474,3.4152,1.9429,1.8897,356,0,0,75.0,0,RISK_TAKER,1.0,5.3428
KTD2249,2.0263,1.1088,1.077,356,0,0,84.0,0,AUTONOMOUS,1.0,2.5977
KTL2843,2.2697,1.2327,1.007,356,0,0,108.0,0,RISK_TAKER,1.0,2.9599
KTL3785,3.6491,1.5828,0.89,356,0,0,461.0,0,SOCIAL,1.0,4.1494
KTR3308,1.5339,1.0335,0.9925,356,0,0,434.0,0,CAREFULL,1.0,1.5763
KTS3908,1.8895,0.9743,0.9091,259,0,0,186.0,0,AUTONOMOUS,1.0,2.7117
KTW1719,4.5261,2.2263,1.6526,356,0,0,94.0,0,SOCIAL,1.0,6.5171
KTW3547,1.6838,0.682,0.5251,356,0,0,273.0,0,SOCIAL,1.0,2.5025
KUS2137,1.9026,1.1713,1.0872,356,0,0,334.0,0,AUTONOMOUS,1.0,3.101
KVA2944,2.9086,1.2664,1.7742,356,0,0,427.0,0,RISK_TAKER,1.0,3.9365
KVB3830,1.4909,0.8206,0.7688,356,0,0,431.0,0,CAREFULL,1.0,1.8669
KVD2453,2.4336,1.0638,1.0612,356,0,0,143.0,0,CAREFULL,1.0,3.5283
KVW0814,1.9991,0.9486,0.8636,356,0,0,340.0,0,CAREFULL,1.0,2.3228
KWB1967,2.9534,1.2888,0.866,356,0,0,466.0,0,AUTONOMOUS,1.0,3.9548
KWC3812,2.8393,1.5521,1.1933,362,0,0,116.0,0,AUTONOMOUS,1.0,3.7686
KWD2589,2.2082,1.0463,0.7828,356,0,0,179.0,0,AUTONOMOUS,1.0,3.0786
KWD3977,1.9511,0.9442,0.8731,356,0,0,110.0,0,AUTONOMOUS,1.0,2.4163
KWR1544,1.6179,0.9633,0.9567,356,0,0,216.0,0,SOCIAL,1.0,2.0508
KZG3565,2.6207,1.0178,0.7256,356,0,0,237.0,0,RISK_TAKER,1.0,2.9838
KZK2058,2.1525,0.8781,1.1868,356,0,0,389.0,0,CAREFULL,1.0,2.5512
KZM2602,2.5995,0.9837,0.6192,356,0,0,497.0,0,AUTONOMOUS,1.0,3.9325
LAB1297,2.4803,0.917,0.8411,356,0,0,12.0,0,COMPLIANT,1.0,3.2971
LAC0994,3.7463,1.8151,1.7729,356,0,0,346.0,0,RISK_TAKER,1.0,4.5802
LAE1350,2.2178,0.9918,1.1936,356,0,0,178.0,0,AUTONOMOUS,1.0,3.1475
LAF1796,2.3356,0.9335,0.9007,356,0,0,313.0,0,COMPLIANT,1.0,3.4768
LAF2213,4.6837,2.1647,2.1979,490,0,0,190.0,0,RISK_TAKER,1.0,6.8733
LAH0524,1.8828,0.921,1.2035,356,0,0,181.0,0,SOCIAL,1.0,2.2436
LAH3026,6.0719,3.7842,4.5405,341,4,0,418.0,0,RISK_TAKER,1.0,7.231
LAL1956,2.5586,1.4259,1.3,356,0,0,256.0,0,CAREFULL,1.0,3.6645
LAN1329,4.9613,2.0648,3.8947,173,0,0,135.0,0,AUTONOMOUS,1.0,7.7387
LAN2608,2.409,0.8517,0.712,356,0,0,119.0,0,CAREFULL,1.0,2.3946
LAO2771,1.9338,0.8772,0.7105,356,0,0,392.0,0,CAREFULL,1.0,2.1481
LAR0625,3.1806,1.0969,1.2194,358,0,0,175.0,0,RISK_TAKER,1.0,4.0393
LAS3757,1.7728,0.8944,0.8776,356,0,0,305.0,0,SOCIAL,1.0,1.9729
LAV1050,3.4485,2.2979,3.0392,236,0,0,304.0,0,AUTONOMOUS,1.0,6.0275
LAW1407,1.5717,0.8628,0.8312,356,0,0,137.0,0,CAREFULL,1.0,1.8265
LBB0453,4.1257,1.5489,0.8486,437,0,0,414.0,0,AUTONOMOUS,1.0,6.6191
LBC0194,2.2955,0.972,0.7409,356,0,0,427.0,0,COMPLIANT,1.0,3.2776
LBF1992,2.909,0.869,0.6005,356,0,0,462.0,0,COMPLIANT,1.0,3.9721
LBG0407,5.445,1.5701,1.1412,362,0,0,432.0,0,AUTONOMOUS,1.0,7.5467
LBG1670,2.6882,1.2821,1.1629,356,0,0,399.0,0,AUTONOMOUS,1.0,3.4358
LBG3911,1.7072,1.0671,1.0243,356,0,0,507.0,0,RISK_TAKER,1.0,2.1613
LBJ1723,2.4315,1.1434,1.515,356,0,0,396.0,0,AUTONOMOUS,1.0,3.7607
LBM0614,2.8939,1.2459,0.9579,222,0,0,85.0,0,AUTONOMOUS,1.0,4.5424
LBM2142,1.9978,0.9463,1.3227,356,0,0,300.0,0,AUTONOMOUS,1.0,2.4893
LBM3284,1.662,1.1276,1.2455,356,0,0,203.0,0,COMPLIANT,1.0,2.1932
LBR1387,1.8908,0.783,0.6595,356,0,0,486.0,0,COMPLIANT,1.0,2.5413
LBW3159,2.5434,0.9827,0.7533,356,0,0,257.0,0,COMPLIANT,1.0,3.026
LCB2041,1.4755,0.7371,0.7428,356,0,0,440.0,0,CAREFULL,1.0,1.6354
LCC1108,2.0351,0.8268,0.7093,356,0,0,88.0,0,CAREFULL,1.0,3.1308
LCC1963,4.4006,1.6842,1.0436,497,0,0,435.0,0,COMPLIANT,1.0,5.8561
LCC2503,2.123,0.9514,0.6895,356,0,0,35.0,0,AUTONOMOUS,1.0,3.2949
LCF1216,5.2139,1.7939,0.8682,356,0,0,336.0,0,RISK_TAKER,1.0,9.1326
LCG0784,2.0806,0.9904,0.7457,356,0,0,265.0,0,RISK_TAKER,1.0,3.0743
LCH1789,2.8989,0.9259,1.198,356,0,0,445.0,0,AUTONOMOUS,1.0,3.2459
LCH2740,2.0163,0.9777,1.0586,356,0,0,398.0,0,RISK_TAKER,1.0,2.8267
LCK1403,2.6092,1.1491,1.3999,356,0,0,144.0,0,COMPLIANT,1.0,3.9695
LCM1480,1.5792,0.8673,0.8141,356,0,0,118.0,0,CAREFULL,1.0,1.9224
LCP0344,7.4476,3.5741,3.039,402,11,1,99.0,0,AUTONOMOUS,1.0,7.4196
LCP0572,2.2501,0.9533,1.0946,356,0,0,314.0,0,RISK_TAKER,1.0,2.7127
LCR1537,1.0312,0.8708,0.8351,356,0,0,404.0,0,AUTONOMOUS,1.0,1.3166
LCS3042,4.3072,2.4592,2.5521,356,0,0,272.0,0,COMPLIANT,1.0,5.5571
LCT2783,0.977,0.8315,0.79,69,0,0,97.0,0,SOCIAL,1.0,1.0716
LCW0047,6.6185,4.131,1.8149,356,19,0,255.0,0,CAREFULL,1.0,8.2803
LCW3879,2.2248,0.888,1.0004,356,0,0,208.0,0,AUTONOMOUS,1.0,2.6463
LDB3087,2.291,1.0833,0.9597,356,0,0,201.0,0,RISK_TAKER,1.0,2.9547
LDB3304,4.3667,1.5662,1.153,465,0,0,127.0,0,COMPLIANT,1.0,6.2683
LDH0574,2.6605,1.115,1.6978,356,0,0,133.0,0,SOCIAL,1.0,3.2654
LDN2514,3.1896,1.3657,1.4416,360,0,0,116.0,0,CAREFULL,1.0,4.1931
LDW0620,1.9357,0.8715,0.8134,356,0,0,119.0,0,SOCIAL,1.0,2.483
LDW1472,1.42,0.8949,0.7519,76,0,0,98.0,0,AUTONOMOUS,1.0,2.0154
LEB1764,5.9033,3.7241,3.4412,357,8,0,178.0,0,SOCIAL,1.0,11.1719
LEC3857,2.7546,1.1694,0.7953,356,0,0,315.0,0,RISK_TAKER,1.0,3.3389
LED0656,1.3794,0.9271,0.9989,356,0,0,444.0,0,CAREFULL,1.0,1.842
LEM1913,2.1456,1.1238,1.1067,356,0,0,347.0,0,COMPLIANT,1.0,3.1045
LEP2922,1.1923,0.9221,0.894,356,0,0,34.0,0,COMPLIANT,1.0,1.2722
LER3942,3.047,1.8973,2.059,356,0,0,83.0,0,RISK_TAKER,1.0,4.7406
LFB1624,1.8971,1.0033,0.8827,356,0,0,350.0,0,AUTONOMOUS,1.0,2.3906
LFC2015,1.6685,1.0684,1.4807,356,0,0,466.0,0,CAREFULL,1.0,1.9257
LFF1887,1.9754,1.0463,1.0747,356,0,0,87.0,0,AUTONOMOUS,1.0,2.6749
LFR0075,4.0499,1.9875,2.0038,356,0,0,59.0,0,RISK_TAKER,1.0,6.345
LFS0392,1.4229,0.8366,0.7886,356,0,0,502.0,0,COMPLIANT,1.0,1.5147
LGF1503,1.7268,0.9884,0.9144,356,0,0,465.0,0,RISK_TAKER,1.0,2.7983
LGJ2710,2.4078,0.9647,0.8566,356,0,0,403.0,0,RISK_TAKER,1.0,3.3519
LGL0649,1.5209,0.829,0.9493,356,0,0,291.0,0,RISK_TAKER,1.0,2.0033
LGL2772,2.3859,1.2033,1.0436,356,0,0,308.0,0,RISK_TAKER,1.0,2.7599
LGM1260,2.3819,0.9921,1.4838,356,0,0,179.0,0,COMPLIANT,1.0,2.6679
LGM2170,1.575,0.8108,0.7825,356,0,0,153.0,0,COMPLIANT,1.0,1.6042
LGR1036,3.1427,1.4867,1.6452,356,0,0,360.0,0,SOCIAL,1.0,4.5161
LGR3119,1.9816,1.0452,0.8567,356,0,0,343.0,0,SOCIAL,1.0,2.6818
LGS1812,2.2661,0.802,0.7283,356,0,0,262.0,0,AUTONOMOUS,1.0,3.1071
LGS1976,2.5721,0.9783,0.7022,356,0,0,318.0,0,AUTONOMOUS,1.0,3.3506
LGS3477,2.5566,1.1844,1.0907,356,0,0,383.0,0,AUTONOMOUS,1.0,3.4798
LHB3089,2.4868,1.3022,1.4301,356,0,0,47.0,0,CAREFULL,1.0,3.6138
LHG3145,1.8637,0.7887,0.806,356,0,0,495.0,0,SOCIAL,1.0,2.1234
LHH2148,2.3325,1.2019,1.1733,356,0,0,286.0,0,AUTONOMOUS,1.0,2.2283
LIC0203,2.3869,1.1364,0.7316,356,0,0,483.0,0,AUTONOMOUS,1.0,4.7011
LIC3646,1.939,1.0349,1.0077,356,0,0,186.0,0,COMPLIANT,1.0,2.1135
LIG2813,1.7189,1.0836,1.1358,356,0,0,173.0,0,AUTONOMOUS,1.0,2.1069
LIM1718,5.2416,2.3459,1.3447,431,0,0,50.0,0,SOCIAL,1.0,9.0459
LIW0379,2.8911,1.3775,1.3188,356,0,0,35.0,0,RISK_TAKER,1.0,3.8632
LJC0191,5.9487,2.7945,2.4813,394,3,0,54.0,0,CAREFULL,1.0,10.3144
LJC3980,1.6831,0.8363,0.8096,356,0,0,88.0,0,AUTONOMOUS,1.0,1.8352
LJE2413,4.3829,1.6882,1.1663,435,0,0,309.0,0,CAREFULL,1.0,7.4984
LJH0866,1.113,0.9517,0.8976,356,0,0,151.0,0,RISK_TAKER,1.0,1.2726
LJH2619,3.4338,1.174,0.8509,356,0,0,388.0,0,RISK_TAKER,1.0,5.0099
LJM3339,1.0491,0.8417,0.8022,144,0,0,97.0,0,CAREFULL,1.0,1.2079
LJR0253,1.3562,0.8728,0.9785,356,0,0,473.0,0,SOCIAL,1.0,1.556
LKB2322,2.8971,1.3999,0.9477,356,0,0,391.0,0,AUTONOMOUS,1.0,3.8857
LKC1944,2.5572,0.9879,0.912,356,0,0,395.0,0,SOCIAL,1.0,3.6047
LKF0335,0.9498,0.8075,0.7879,30,0,0,11.0,0,RISK_TAKER,1.0,0.97
LKG0937,1.2981,0.8159,1.1512,356,0,0,90.0,0,SOCIAL,1.0,1.647
LKH2512,1.6205,0.7791,1.0928,356,0,0,508.0,0,AUTONOMOUS,1.0,1.8502
LKS1010,1.8194,1.039,1.2135,356,0,0,283.0,0,AUTONOMOUS,1.0,2.5211
LKS1416,2.1791,1.0463,0.8202,356,0,0,27.0,0,RISK_TAKER,1.0,2.5254
LLB3769,1.764,1.0037,1.009,356,0,0,263.0,0,SOCIAL,1.0,2.1738
LLG1238,1.8619,0.7691,0.6822,356,0,0,227.0,0,SOCIAL,1.0,2.582
LLG2714,2.0551,0.6694,0.5552,356,0,0,374.0,0,AUTONOMOUS,1.0,3.0829
LLG2958,2.878,1.1323,0.824,356,0,0,500.0,0,AUTONOMOUS,1.0,3.9912
LLH3157,3.2783,1.7765,1.6568,356,0,0,508.0,0,CAREFULL,1.0,4.3196
LLJ1243,1.4822,0.7229,0.6397,356,0,0,131.0,0,RISK_TAKER,1.0,1.7046
LLJ3179,1.9012,0.821,0.6718,191,0,0,67.0,0,CAREFULL,1.0,2.321
LLS0222,2.7353,1.0886,0.7745,356,0,0,76.0,0,RISK_TAKER,1.0,3.1006
LLT0291,6.1185,3.4854,2.7312,440,12,0,253.0,0,CAREFULL,1.0,9.0982
